STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
        410;2018092300;    3;  10.2;  91.0;eor
        410;2018092301;    3;  10.1;  91.0;eor
        410;2018092302;    3;   9.8;  92.0;eor
        410;2018092303;    3;   8.9;  92.0;eor
        410;2018092304;    3;   9.0;  94.0;eor
        410;2018092305;    3;   9.4;  92.0;eor
        410;2018092306;    3;   9.9;  91.0;eor
        410;2018092307;    3;  10.9;  86.0;eor
        410;2018092308;    3;  12.0;  80.0;eor
        410;2018092309;    3;  12.6;  74.0;eor
        410;2018092310;    3;  13.4;  66.0;eor
        410;2018092311;    3;  14.0;  63.0;eor
        410;2018092312;    3;  13.1;  69.0;eor
        410;2018092313;    3;  12.0;  88.0;eor
        410;2018092314;    3;  11.1;  93.0;eor
        410;2018092315;    3;  10.6;  95.0;eor
        410;2018092316;    3;  10.2;  95.0;eor
        410;2018092317;    3;   9.4;  93.0;eor
        410;2018092318;    3;   9.4;  94.0;eor
        410;2018092319;    3;   8.9;  94.0;eor
        410;2018092320;    3;   8.2;  93.0;eor
        410;2018092321;    3;   8.4;  94.0;eor
        410;2018092322;    3;   8.3;  94.0;eor
        410;2018092323;    3;   8.4;  94.0;eor
        410;2018092400;    3;   8.6;  92.0;eor
        410;2018092401;    3;   8.2;  91.0;eor
        410;2018092402;    3;   7.9;  91.0;eor
        410;2018092403;    3;   7.8;  89.0;eor
        410;2018092404;    3;   7.4;  90.0;eor
        410;2018092405;    3;   7.4;  88.0;eor
        410;2018092406;    3;   7.7;  86.0;eor
        410;2018092407;    3;   8.6;  80.0;eor
        410;2018092408;    3;  10.4;  73.0;eor
        410;2018092409;    3;  11.6;  69.0;eor
        410;2018092410;    3;  11.9;  61.0;eor
        410;2018092411;    3;  12.6;  54.0;eor
        410;2018092412;    3;  12.8;  51.0;eor
        410;2018092413;    3;   7.9;  84.0;eor
        410;2018092414;    3;  10.3;  75.0;eor
        410;2018092415;    3;  10.6;  69.0;eor
        410;2018092416;    3;   8.8;  80.0;eor
        410;2018092417;    3;   8.0;  86.0;eor
        410;2018092418;    3;   7.2;  88.0;eor
        410;2018092419;    3;   5.8;  97.0;eor
        410;2018092420;    3;   5.0;  95.0;eor
        410;2018092421;    3;   5.8;  92.0;eor
        410;2018092422;    3;   4.5;  90.0;eor
        410;2018092423;    3;   5.6;  85.0;eor
        410;2018092500;    3;   5.3;  86.0;eor
        410;2018092501;    3;   5.1;  86.0;eor
        410;2018092502;    3;   4.7;  89.0;eor
        410;2018092503;    3;   4.5;  90.0;eor
        410;2018092504;    3;   4.3;  90.0;eor
        410;2018092505;    3;   3.8;  91.0;eor
        410;2018092506;    3;   4.8;  89.0;eor
        410;2018092507;    3;   7.2;  84.0;eor
        410;2018092508;    3;   9.2;  76.0;eor
        410;2018092509;    3;  11.1;  68.0;eor
        410;2018092510;    3;  12.7;  60.0;eor
        410;2018092511;    3;  11.2;  59.0;eor
        410;2018092512;    3;  13.9;  49.0;eor
        410;2018092513;    3;  14.4;  45.0;eor
        410;2018092514;    3;  13.7;  43.0;eor
        410;2018092515;    3;  13.2;  44.0;eor
        410;2018092516;    3;  13.0;  47.0;eor
        410;2018092517;    3;   9.2;  66.0;eor
        410;2018092518;    3;   5.4;  85.0;eor
        410;2018092519;    3;   3.8;  92.0;eor
        410;2018092520;    3;   2.7;  95.0;eor
        410;2018092521;    3;   1.5;  95.0;eor
        410;2018092522;    3;   1.2;  97.0;eor
        410;2018092523;    3;  -0.1;  96.0;eor
        410;2018092600;    3;  -0.1;  96.0;eor
        410;2018092601;    3;  -0.8;  97.0;eor
        410;2018092602;    3;  -0.7;  97.0;eor
        410;2018092603;    3;  -0.8;  98.0;eor
        410;2018092604;    3;  -0.7;  96.0;eor
        410;2018092605;    3;  -0.1;  96.0;eor
        410;2018092606;    3;   2.2;  97.0;eor
        410;2018092607;    3;   5.9;  88.0;eor
        410;2018092608;    3;   8.5;  73.0;eor
        410;2018092609;    3;  11.8;  53.0;eor
        410;2018092610;    3;  13.4;  46.0;eor
        410;2018092611;    3;  15.3;  42.0;eor
        410;2018092612;    3;  15.8;  40.0;eor
